Time,TFS-EE-226-BU-1_SUC-P.PV,TFS-EE-226-BU-2_SUC-P.PV,TFS-EE-226-BU-1_DISCH-P.PV,TFS-EE-226-BU-2_DISCH-P.PV,TFS-EE-176-MB_FC-HDR-DEN-OBS.PV,TFS-EE-176-MB_FC2-HDR-T.PV,TFS-EE-176-MB_FC2-HDR-GSF.PV,TFS-EE-176-MTR_OUT-P.PV,MLN-EE-76-U-1_SUC-P.PV,MLN-EE-76-U-2_SUC-P.PV,MLN-EE-76-U-1_CAS-P.PV,MLN-EE-76-U-2_CAS-P.PV,MLN-EE-76_DISCH-P.SP,MLN-EE-76_DISCH-P-CTRL.PV,MLN-EE-76_T.PV,MLN-EE-76_FLW.PV,TFS-EE-176-MB_FC-HDR-DEN-COR.PV,TFS-EE-176-MB_FC-HDR-T.PV,MLN-IZ-76_HLD-P.SP,MLN-IZ-76_HLD-P-CTRL.PV,MLN-EE-76-PCV_POS.PV,TFS-EE-209-V-1523_VLV.ST
2022-08-30 00:16:42,58.62877274,58.61288071,59.42877579,662.6503906,689.0,12.09546185,103,638.9520264,-6.141979218,620.5975342,-17.19042969,7101.577148,3000,2993.047119,16.89072609,103.4348068,686.2749634,12.09030247,1250,1254.768311,28.6672554,CLOSED
2022-08-30 00:16:43,58.61999512,58.61687469,59.41999817,662.6350098,689.0,12.09612942,103,638.8751831,-6.143253803,620.6679688,-17.27422905,7102.279785,3000,2993.283936,16.89132881,103.5043488,686.2765503,12.09074688,1250,1254.865723,28.66557121,CLOSED
2022-08-30 00:16:44,58.61122131,58.62086487,59.41122437,662.6196289,689.0,12.09679604,103,638.7983398,-6.144843578,620.7409668,-17.36481857,7103.095215,3000,2993.502686,16.89193153,103.5841751,686.2780762,12.09119129,1250,1254.963135,28.66388512,CLOSED
2022-08-30 00:16:45,58.60244751,58.62485504,59.40245056,662.604248,689.0,12.09746361,103,638.7214966,-6.146433353,620.7403564,-17.48255157,7103.60791,3000,2993.682617,16.89253235,103.6412048,686.2796021,12.0916357,1250,1255.022339,28.66220093,CLOSED
2022-08-30 00:16:46,58.62036514,58.62884521,59.42043304,662.6408081,689.0,12.09813023,103,638.7816772,-6.148022652,620.59375,-17.65385246,7103.521973,3000,2993.786133,16.89313507,103.6532745,686.2779541,12.09208012,1250,1255.012939,28.66051674,CLOSED
2022-08-30 00:16:47,58.64860916,58.63283539,59.44876862,662.6975098,689.0,12.09879684,103,638.8950195,-6.149612427,620.4470825,-17.82515526,7103.436035,3000,2993.889648,16.89373779,103.6653519,686.2751465,12.09252453,1250,1255.003662,28.65883255,CLOSED
2022-08-30 00:16:48,58.67685699,58.63682556,59.47710419,662.7541504,689.0,12.09946442,103,639.0083618,-6.151202202,620.3469238,-17.71301651,7103.816895,3000,2993.98999,16.89434052,103.6966553,686.2722778,12.09296894,1250,1254.994385,28.65714645,CLOSED
2022-08-30 00:16:49,58.6981926,58.64081955,59.50052643,662.7969971,689.0,12.09878254,103,639.5887451,-6.1527915,620.2816162,-17.38892174,7104.545898,3000,2994.087891,16.89494324,103.7423248,686.2701416,12.09341335,1250,1254.984985,28.65546227,CLOSED
2022-08-30 00:16:50,58.68817902,58.64480972,59.50326538,662.7814941,689.0,12.09257221,103,639.5265503,-6.154381275,620.2163086,-17.06482506,7105.275391,3000,2994.186035,16.89554596,103.7879944,686.270813,12.09385777,1250,1254.980469,28.65377808,CLOSED
2022-08-30 00:16:51,58.67816544,58.6487999,59.50600815,662.7659302,689.0,12.08636189,103,639.4642944,-6.15597105,620.5177002,-17.19950294,7106.770508,3000,2994.070313,16.89614868,103.7297592,686.2714844,12.09430218,1250,1254.990234,28.65209389,CLOSED
2022-08-30 00:16:52,58.66815186,58.65279007,59.5087471,662.7504272,689.0,12.08015156,103,639.4020386,-6.157560349,620.8045654,-17.38099289,7107.810059,3000,2993.987061,16.89694977,103.6451187,686.2721558,12.09474659,1250,1254.999878,28.65040779,CLOSED
2022-08-30 00:16:53,58.65813828,58.65678024,59.51148605,662.7348633,689.0,12.07394123,103,639.3397827,-6.159150124,620.7828979,-17.27359009,7107.595215,3000,2994.116943,16.89804268,103.6034775,686.2728271,12.095191,1250,1255.009644,28.6487236,CLOSED
2022-08-30 00:16:54,58.64812469,58.66077042,59.51422882,662.7193604,689.0,12.0677309,103,639.2775879,-6.160739899,620.7642212,-17.20308876,7107.260254,3000,2994.256104,16.89913368,103.5751114,686.2734985,12.09563541,1250,1255.019409,28.64873695,CLOSED
2022-08-30 00:16:55,58.63811111,58.6647644,59.51696777,662.7038574,689.0,12.06152058,103,639.215332,-6.162329197,620.7568359,-17.27583885,7106.459961,3000,2994.432129,16.90022659,103.5981903,686.2741699,12.09607983,1250,1255.03772,28.65533257,CLOSED
2022-08-30 00:16:56,58.62809753,58.66875458,59.51970673,662.7211914,689.0,12.06424427,103,639.2423706,-6.163918972,620.7495117,-17.34859085,7105.659668,3000,2994.60791,16.9013176,103.6212692,686.2748413,12.09652424,1250,1255.071777,28.66192627,CLOSED
2022-08-30 00:16:57,58.61808014,58.67274475,59.52244949,662.7492676,689.0,12.06986237,103,639.2985229,-6.165508747,620.7421875,-17.42134094,7104.859375,3000,2994.783936,16.90241051,103.6443405,686.2755127,12.09696865,1250,1253.135742,28.66851997,CLOSED
2022-08-30 00:16:58,58.60806656,58.67673492,59.52518845,662.7773438,689.0,12.07548141,103,639.3547363,-6.157065868,620.7894897,-17.44098473,7104.849609,3000,2994.997559,16.90334702,103.6066589,686.276123,12.09741306,1250,1251.107178,28.66648865,CLOSED
2022-08-30 00:16:59,58.6019516,58.6807251,59.5279274,662.8076782,689.0,12.08077908,103,639.392334,-6.148082733,620.8397217,-17.45786476,7104.880859,3000,2995.212891,16.90427399,103.565834,686.2767944,12.09785748,1250,1249.078735,28.66401291,CLOSED
2022-08-30 00:17:00,58.61200333,58.68471527,59.53067017,662.8475342,689.0,12.08476162,103,639.352478,-6.143168449,620.8899536,-17.4747448,7104.912109,3000,2995.3479,16.90520287,103.5484161,686.2774658,12.09830189,1250,1247.640503,28.66153908,CLOSED
2022-08-30 00:17:01,58.62205505,58.68870926,59.53340912,662.8873291,689.0,12.08874416,103,639.3126831,-6.147994995,620.9401855,-17.49162483,7104.943359,3000,2995.290039,16.90613174,103.5872879,686.2781372,12.09874535,1250,1247.373657,28.65906334,CLOSED
2022-08-30 00:17:02,58.63210678,58.69269943,59.53614807,662.927124,689.0,12.09272575,103,639.2728882,-6.152821541,620.9904175,-17.50850487,7104.974609,3000,2995.232178,16.90705872,103.6261597,686.2788086,12.09918976,1250,1247.106934,28.6565876,CLOSED
2022-08-30 00:17:03,58.64215851,58.69668961,59.53889084,662.96698,689.0,12.0967083,103,639.2330933,-6.157648087,621.0406494,-17.5253849,7105.005859,3000,2995.174072,16.90798759,103.6650391,686.27948,12.09963417,1250,1246.840088,28.65411377,CLOSED
2022-08-30 00:17:04,58.65221024,58.69886398,59.54162979,663.0014648,689.0,12.09969997,103,639.2103271,-6.162474632,621.0908813,-17.54226494,7105.037109,3000,2995.116211,16.90891647,103.7039108,686.2798462,12.10010147,1250,1246.573364,28.65163803,CLOSED
2022-08-30 00:17:05,58.66226196,58.69218826,59.54436874,663.0101318,689.0,12.09796524,103,639.2712402,-6.164274693,620.9864502,-17.55914497,7104.726563,3000,2995.094727,16.90984344,103.7055893,686.2789917,12.10067368,1250,1246.385376,28.6491642,CLOSED
2022-08-30 00:17:06,58.67231369,58.68550873,59.5471077,663.0187988,689.0,12.09623051,103,639.3321533,-6.16056633,620.6005249,-17.57602501,7103.797363,3000,2995.13916,16.91077232,103.6400909,686.2781372,12.10124683,1250,1246.357178,28.64668846,CLOSED
2022-08-30 00:17:07,58.68236542,58.67883301,59.54985046,663.0274658,689.0,12.09449577,103,639.3930664,-6.156857967,620.3690796,-17.59290504,7103.231445,3000,2995.183594,16.91158295,103.5942078,686.2772827,12.10181904,1250,1246.328979,28.64620781,CLOSED
2022-08-30 00:17:08,58.69241714,58.67215729,59.55258942,663.0361938,689.0,12.09276104,103,639.4539795,-6.153149605,620.472229,-17.60978508,7103.447266,3000,2995.228271,16.91213608,103.5904083,686.2764282,12.1023922,1250,1246.300903,28.65000534,CLOSED
2022-08-30 00:17:09,58.69628525,58.66547775,59.55532837,663.0448608,689.0,12.09102631,103,639.4888916,-6.149441242,620.5753784,-17.62666512,7103.663086,3000,2995.272705,16.91268921,103.5866089,686.2755127,12.1029644,1250,1246.272705,28.65380287,CLOSED
2022-08-30 00:17:10,58.6811409,58.65880203,59.55807114,663.0535278,689.0,12.08929157,103,639.4434814,-6.14573288,620.6785889,-17.64354515,7103.878906,3000,2995.317139,16.91324234,103.5828094,686.2746582,12.10353756,1250,1246.219971,28.65760231,CLOSED
2022-08-30 00:17:11,58.66599655,58.65212631,59.56081009,663.0621948,689.0,12.08755684,103,639.3980103,-6.142024517,620.7817383,-17.66042519,7104.094727,3000,2995.361572,16.91379738,103.57901,686.2738037,12.10410976,1250,1246.093262,28.66139984,CLOSED
2022-08-30 00:17:12,58.6508522,58.64544678,59.56354904,663.0708618,689.0,12.08582211,103,639.3526001,-6.164322376,620.9023438,-17.88623047,7096.925781,3000,2994.279785,16.91435051,103.5945587,686.2729492,12.10468197,1250,1245.966675,28.6684761,CLOSED
2022-08-30 00:17:13,58.63570786,58.63877106,59.56629181,663.0795288,689.0,12.08408737,103,639.3071899,-6.16342926,620.8569336,-17.812603,7096.276367,3000,2994.531494,16.9138546,103.5530396,686.2720337,12.10525513,1250,1245.840088,28.66667747,CLOSED
2022-08-30 00:17:14,58.62056351,58.63209534,59.56903076,663.0881958,689.0046997,12.08235168,103,639.2617188,-6.161149979,620.8023682,-17.72221184,7096.004883,3000,2994.859131,16.91329956,103.5084381,686.2711792,12.10582733,1250,1245.713379,28.66439819,CLOSED
2022-08-30 00:17:15,58.60541916,58.6254158,59.57176971,663.0968628,689.0093384,12.08061695,103,639.2163086,-6.158870697,620.7828369,-17.6902256,7095.680664,3000,2995.044434,16.91274452,103.4866333,686.2703247,12.10640049,1250,1245.582153,28.66211891,CLOSED
2022-08-30 00:17:16,58.60645676,58.61874008,59.57451248,663.0255127,689.0140381,12.08129501,103,639.2372437,-6.156591892,620.8349609,-17.77657127,7095.249023,3000,2994.939941,16.91219139,103.5109863,686.2681274,12.10697269,1250,1245.442261,28.65983963,CLOSED
2022-08-30 00:17:17,58.61651611,58.61206436,59.57725143,662.9095459,689.0186768,12.08330727,103,639.2952271,-6.154312611,620.887146,-17.86291504,7094.817871,3000,2994.835693,16.91163635,103.5353317,686.2652588,12.1075449,1250,1245.302368,28.65756035,CLOSED
2022-08-30 00:17:18,58.62657166,58.60538483,59.57999039,662.7935791,689.0233765,12.08531857,103,639.3532104,-6.152033329,620.7871704,-17.85192108,7095.012207,3000,2994.848877,16.91072083,103.548233,686.2623291,12.10811806,1250,1245.162598,28.65528297,CLOSED
2022-08-30 00:17:19,58.63663101,58.60297394,59.58273315,662.7059326,689.0280762,12.08732986,103,639.4059448,-6.149754524,620.5800781,-17.77286148,7095.644531,3000,2994.94458,16.90955353,103.5531387,686.2603149,12.10869026,1250,1245.022705,28.65300369,CLOSED
2022-08-30 00:17:20,58.64668655,58.61837006,59.58547211,662.7367554,689.0327148,12.08934116,103,639.4367676,-6.147475243,620.3729248,-17.69380188,7096.277344,3000,2995.040039,16.90838432,103.5580521,686.2618408,12.10926342,1250,1244.903442,28.65072441,CLOSED
2022-08-30 00:17:21,58.6567421,58.63376999,59.58821106,662.7675781,689.0374146,12.09135246,103,639.4675293,-6.145195961,620.3358765,-17.59492874,7098.870117,3000,2995.240234,16.90721512,103.5629578,686.2633667,12.10983562,1250,1244.848877,28.64844513,CLOSED
2022-08-30 00:17:22,58.66680145,58.64916611,59.59095383,662.7983398,689.0420532,12.09336376,103,639.498291,-6.142917156,620.4150391,-17.48250198,7102.804688,3000,2995.511963,16.90604782,103.5678711,686.2649536,12.11040783,1250,1244.794434,28.64616585,CLOSED
2022-08-30 00:17:23,58.67685699,58.66456604,59.59369278,662.8291626,689.0467529,12.09537601,103,639.5291138,-6.149578094,620.1817017,-17.50295448,7104.742188,3000,2995.670654,16.90576553,103.575882,686.2664795,12.11098099,1250,1244.739868,28.65286255,CLOSED
2022-08-30 00:17:24,58.68691635,58.67996216,59.59643173,662.8599243,689.0514526,12.09738731,103,639.5598755,-6.165632248,619.6225586,-17.66182518,7104.585449,3000,2995.710693,16.90641975,103.5870056,686.2680054,12.11155319,1250,1244.685303,28.66882133,CLOSED
2022-08-30 00:17:25,58.69697189,58.69536209,59.5991745,662.8907471,689.0560913,12.09939861,103,639.5906982,-6.173399448,619.8633423,-17.68072319,7104.836426,3000,2995.750488,16.90707397,103.5788498,686.2695313,12.11212635,1250,1244.630859,28.66591263,CLOSED
2022-08-30 00:17:26,58.68570328,58.67949677,59.55898285,662.8590088,689.060791,12.09835052,103,639.559021,-6.181167126,620.104126,-17.6996212,7105.086914,3000,2995.790527,16.9077301,103.570694,686.2720947,12.11269855,1250,1244.569336,28.66300392,CLOSED
2022-08-30 00:17:27,58.66524506,58.65015411,59.50030136,662.800354,689.0654297,12.0959959,103,639.5003662,-6.188934326,620.3449097,-17.71851921,7105.337891,3000,2995.830566,16.90838432,103.5625381,686.2750244,12.11327171,1250,1244.455811,28.66009521,CLOSED
2022-08-30 00:17:28,58.64478683,58.62081146,59.44161606,662.7416382,689.0701294,12.09364128,103,639.4416504,-6.180819988,620.5153809,-17.73741913,7105.588867,3000,2995.870605,16.9087944,103.5016785,686.2779541,12.11384392,1250,1244.342407,28.65718651,CLOSED
2022-08-30 00:17:29,58.62433243,58.61964035,59.38035202,662.6828613,689.0748291,12.09128571,103,639.3215942,-6.171617985,620.6809692,-17.75631714,7105.839844,3000,2995.910645,16.90918732,103.4373245,686.2801514,12.11441612,1250,1244.229004,28.6542778,CLOSED
2022-08-30 00:17:30,58.60387421,58.68718338,59.31280899,662.6239014,689.0794678,12.08893108,103,639.0514526,-6.164392471,620.7434082,-17.77521515,7105.824707,3000,2995.951172,16.90958023,103.4037552,686.2806396,12.11498928,1250,1244.112061,28.65136909,CLOSED
2022-08-30 00:17:31,58.62247849,58.69054031,59.34495163,662.5648804,689.0841675,12.08657646,103,638.9905396,-6.160920143,620.6097412,-17.79411316,7105.302734,3000,2995.99292,16.90997314,103.428833,686.281189,12.11556149,1250,1243.988281,28.64846039,CLOSED
2022-08-30 00:17:32,58.65021133,58.67886734,59.40041733,662.5059204,689.0888062,12.08422184,103,638.9788818,-6.157448292,620.4761353,-17.81301117,7104.78125,3000,2996.034424,16.91036606,103.4539032,686.2816772,12.11613464,1250,1243.864624,28.64555168,CLOSED
2022-08-30 00:17:33,58.677948,58.66719055,59.45588684,662.4469604,689.0935059,12.08186722,103,638.9672241,-6.15397644,620.3424683,-17.83191109,7104.259766,3000,2996.076172,16.91075897,103.4789734,686.2821655,12.11670685,1250,1243.740967,28.64264297,CLOSED
2022-08-30 00:17:34,58.69586945,58.65551758,59.4958725,662.4082642,689.0982056,12.08083439,103,638.9555054,-6.150504112,620.2088623,-17.8508091,7103.737793,3000,2996.11792,16.91115189,103.5040512,686.2826538,12.11727905,1250,1243.617188,28.63973427,CLOSED
2022-08-30 00:17:35,58.67570877,58.64384079,59.47571182,662.4486084,689.1028442,12.08486843,103,638.9438477,-6.147032261,620.2911377,-17.86970711,7103.310547,3000,2996.159424,16.90973854,103.5563431,686.2831421,12.11785221,1250,1243.527588,28.6396389,CLOSED
2022-08-30 00:17:36,58.65554428,58.63216782,59.45555115,662.4888916,689.1075439,12.08890247,103,638.9321899,-6.143559933,620.7750854,-17.88860512,7103.057617,3000,2996.201172,16.90496063,103.6588669,686.2836304,12.11842442,1250,1243.508789,28.64473343,CLOSED
2022-08-30 00:17:37,58.63538361,58.62049103,59.43538666,662.5292358,689.1122437,12.09293652,103,638.9205322,-6.144538879,620.9900513,-17.85127449,7103.539063,3000,2996.166016,16.9029789,103.7005997,686.2841187,12.11899757,1250,1243.48999,28.64643478,CLOSED
2022-08-30 00:17:38,58.61522293,58.60881805,59.41522598,662.569519,689.1168823,12.09697056,103,638.9088745,-6.150384903,620.9107056,-17.75284195,7104.818848,3000,2996.046875,16.90405273,103.6763306,686.2846069,12.11956978,1250,1243.471191,28.64445305,CLOSED
2022-08-30 00:17:39,58.60368347,58.60241699,59.40368271,662.6073608,689.121582,12.10049248,103,638.9110718,-6.156231403,620.831604,-17.66726494,7105.976563,3000,2995.943359,16.90512657,103.6540146,686.2850952,12.11950779,1250,1243.452393,28.6432209,CLOSED
2022-08-30 00:17:40,58.61872482,58.61228943,59.41872406,662.6373901,689.1262207,12.10246754,103,638.9561768,-6.162077427,620.7557983,-17.74258614,7105.599609,3000,2996.034424,16.90620232,103.6566772,686.2855835,12.11753273,1250,1243.421265,28.65156937,CLOSED
2022-08-30 00:17:41,58.63376236,58.62216568,59.43376541,662.6674805,689.1309204,12.1044426,103,639.0012817,-6.16792345,620.6799316,-17.81790924,7105.222656,3000,2996.125488,16.90727615,103.6593323,686.2860718,12.11555767,1250,1243.353149,28.65991974,CLOSED
2022-08-30 00:17:42,58.64880371,58.63204193,59.44880295,662.6975708,689.1356201,12.10641766,103,639.0463867,-6.173769951,620.604126,-17.89323235,7104.846191,3000,2996.216553,16.90834999,103.6619873,686.2865601,12.11358261,1250,1243.285034,28.6682682,CLOSED
2022-08-30 00:17:43,58.66384506,58.64191818,59.4638443,662.7276611,689.1402588,12.10839272,103,639.0914917,-6.179615974,620.6327515,-17.98292351,7104.570313,3000,2996.324951,16.91104126,103.6323853,686.2871094,12.11160755,1250,1243.216919,28.66255188,CLOSED
2022-08-30 00:17:44,58.67888641,58.65179062,59.47888565,662.7577515,689.1449585,12.11036777,103,639.1366577,-6.185461998,620.6693115,-18.0736866,7104.301758,3000,2996.43457,16.91385651,103.6003952,686.2875977,12.10963249,1250,1243.148682,28.65579796,CLOSED
2022-08-30 00:17:45,58.69392776,58.66166687,59.49392319,662.7878418,689.1495972,12.11234283,103,639.1817627,-6.186583519,620.6741943,-18.10679436,7104.033691,3000,2996.474854,16.91666985,103.6017685,686.2880859,12.10765743,1250,1243.33728,28.64904213,CLOSED
2022-08-30 00:17:46,58.69403458,58.67154312,59.51713943,662.8171387,689.1542969,12.11431789,103,639.2856445,-6.177707672,620.6120605,-18.01864815,7103.765137,3000,2996.368164,16.91948509,103.6732254,686.2885742,12.10568237,1250,1244.001221,28.64228821,CLOSED
2022-08-30 00:17:47,58.68402863,58.68141937,59.54589462,662.8458862,689.1589966,12.11629295,103,639.4293823,-6.168831825,620.5499268,-17.93050194,7103.49707,3000,2996.261719,16.92230034,103.7446823,686.2890625,12.10370731,1250,1244.665039,28.63553238,CLOSED
2022-08-30 00:17:48,58.67402267,58.69129562,59.57464981,662.8746338,689.1636353,12.11826801,103,639.5731812,-6.162036419,620.5983276,-17.79732895,7104.157715,3000,2996.283936,16.92465973,103.7777786,686.2895508,12.10173225,1250,1245.328979,28.64071655,CLOSED
2022-08-30 00:17:49,58.66401672,58.69818497,59.59636307,662.8945923,689.168335,12.11962223,103,639.692749,-6.156438828,620.7104492,-17.63842583,7105.349609,3000,2996.379883,16.92675972,103.7889786,686.2901001,12.10037804,1250,1245.992798,28.65271187,CLOSED
2022-08-30 00:17:50,58.65401077,58.68283844,59.56567383,662.8485107,689.1729736,12.11655331,103,639.6314087,-6.150840759,620.8225098,-17.47952271,7106.541504,3000,2996.476074,16.9288578,103.8001709,686.2911377,12.10344696,1250,1246.651367,28.66470528,CLOSED
2022-08-30 00:17:51,58.64400482,58.66749191,59.53498459,662.8024902,689.1776733,12.11348438,103,639.5700073,-6.145243168,620.9709473,-17.54641914,7104.521973,3000,2996.362305,16.93095589,103.7526855,686.2921143,12.10651588,1250,1247.293945,28.66761971,CLOSED
2022-08-30 00:17:52,58.63399887,58.6521492,59.50429153,662.7564697,689.182373,12.11041546,103,639.508606,-6.145035267,620.9987183,-17.69822121,7102.800293,3000,2996.311035,16.93185806,103.6691055,686.2931519,12.10958385,1250,1247.936523,28.66563225,CLOSED
2022-08-30 00:17:53,58.62399292,58.63680267,59.47360229,662.7103882,689.1870117,12.10734749,103,639.4472656,-6.153797626,620.7938843,-17.79511261,7104.350586,3000,2996.54541,16.93076134,103.576889,686.2941284,12.11265278,1250,1248.579102,28.6634407,CLOSED
2022-08-30 00:17:54,58.61398697,58.62145615,59.44291306,662.6643677,689.1917114,12.10427856,103,639.3858643,-6.162559509,620.5890503,-17.89200211,7105.900879,3000,2996.779785,16.92966652,103.4846802,686.295166,12.1157217,1250,1249.22168,28.66125107,CLOSED
2022-08-30 00:17:55,58.60398102,58.60610962,59.41222382,662.6183472,689.1963501,12.10120964,103,639.3244629,-6.171321869,620.6193848,-17.82474709,7105.709473,3000,2996.890869,16.9285717,103.5133667,686.2961426,12.11879063,1250,1249.707642,28.65905952,CLOSED
2022-08-30 00:17:56,58.60256958,58.6029892,59.41783142,662.6534424,689.2010498,12.10040283,103,639.2821655,-6.180083752,620.6670532,-17.7457943,7105.393555,3000,2996.99292,16.92747688,103.550621,686.2971802,12.11909294,1250,1249.906738,28.65686989,CLOSED
2022-08-30 00:17:57,58.60684204,58.60796356,59.44746399,662.7423706,689.2057495,12.10106659,103,639.2525635,-6.188845634,620.7147827,-17.66684341,7105.077637,3000,2997.095215,16.92638206,103.5878677,686.2981567,12.11759567,1250,1250.105957,28.65467834,CLOSED
2022-08-30 00:17:58,58.6111145,58.61293793,59.47709656,662.8312988,689.2103882,12.1017313,103,639.2229004,-6.163751125,620.7521973,-17.64695358,7105.397461,3000,2997.197266,16.9270401,103.6251144,686.2991943,12.1160984,1250,1250.305054,28.65967751,CLOSED
2022-08-30 00:17:59,58.61538696,58.61791229,59.49549866,662.904541,689.2150879,12.10239506,103,639.2068481,-6.136228085,620.7889404,-17.63118744,7105.761719,3000,2997.299561,16.92782593,103.6623611,686.3001709,12.11460114,1250,1250.504272,28.66517448,CLOSED
2022-08-30 00:18:00,58.61965942,58.62288284,59.4756813,662.9243164,689.2197266,12.10305882,103,639.2368774,-6.121101856,620.8197632,-17.61541939,7106.052246,3000,2997.386963,16.92861366,103.6749344,686.3012085,12.11310387,1250,1250.722412,28.66830635,CLOSED
2022-08-30 00:18:01,58.62392807,58.62785721,59.45586395,662.9441528,689.2244263,12.10372257,103,639.2669067,-6.130667686,620.8388672,-17.59965324,7106.194824,3000,2997.444336,16.92939949,103.6380844,686.3021851,12.1116066,1250,1250.979858,28.66669273,CLOSED
2022-08-30 00:18:02,58.62820053,58.63283157,59.43604279,662.9639893,689.229126,12.10438728,103,639.296936,-6.140233517,620.8579712,-17.58388519,7106.336914,3000,2997.501709,16.93018532,103.6012344,686.3032227,12.11010933,1250,1251.237305,28.66507912,CLOSED
2022-08-30 00:18:03,58.63247299,58.63780594,59.41622543,662.9837646,689.2337646,12.10505104,103,639.3270264,-6.14979887,620.8771362,-17.56811905,7106.479492,3000,2997.559082,16.93097115,103.5643921,686.3041992,12.10861301,1250,1251.494873,28.6634655,CLOSED
2022-08-30 00:18:04,58.63674545,58.6427803,59.40367508,662.9963379,689.2384644,12.1057148,103,639.3570557,-6.1593647,620.8962402,-17.55235291,7106.62207,3000,2997.616455,16.93175697,103.5275421,686.3052368,12.10711575,1250,1251.752319,28.66185379,CLOSED
2022-08-30 00:18:05,58.64101791,58.64775085,59.42392731,662.9760742,689.243103,12.10637951,103,639.387085,-6.161160946,621.0149536,-17.53658485,7107.15625,3000,2997.493896,16.93240738,103.4786987,686.3062134,12.10561848,1250,1251.944458,28.66024017,CLOSED
2022-08-30 00:18:06,58.64529037,58.65272522,59.44417953,662.9558105,689.2478027,12.10704327,103,639.4171753,-6.148479462,621.3192749,-17.52081871,7108.415527,3000,2997.037354,16.93280983,103.4076767,686.307251,12.10412121,1250,1252.000732,28.65862656,CLOSED
2022-08-30 00:18:07,58.64956284,58.65769958,59.46443176,662.9356079,689.2525024,12.10770702,103,639.4472046,-6.137170792,621.3070679,-17.50505257,7108.262695,3000,2996.520508,16.93321037,103.4423447,686.3082275,12.10262394,1250,1252.057007,28.65701294,CLOSED
2022-08-30 00:18:08,58.65383148,58.66267395,59.48468399,662.9153442,689.2571411,12.10837173,103,639.4772339,-6.127415657,620.9364014,-17.48928452,7106.519531,3000,2995.935547,16.93361092,103.5957947,686.3092651,12.10112667,1250,1252.113281,28.65540123,CLOSED
2022-08-30 00:18:09,58.65810394,58.6676445,59.4985466,662.8928223,689.2618408,12.10903549,103,639.4956665,-6.118479729,620.5785522,-17.47351837,7104.82373,3000,2995.360352,16.93401337,103.7456741,686.3103638,12.10073471,1250,1252.169678,28.65378761,CLOSED
2022-08-30 00:18:10,58.6623764,58.67261887,59.4925766,662.8631592,689.2664795,12.10969925,103,639.4777222,-6.141496181,620.7243652,-17.45775223,7104.976074,3000,2995.17627,16.93441391,103.7483673,686.3118286,12.10369778,1250,1252.238037,28.652174,CLOSED
2022-08-30 00:18:11,58.66664886,58.67759323,59.48661041,662.8335571,689.2711792,12.11036396,103,639.4598389,-6.164512634,620.8701172,-17.44198418,7105.128418,3000,2994.991943,16.93481445,103.7510529,686.3133545,12.10666084,1250,1252.343872,28.65056229,CLOSED
2022-08-30 00:18:12,58.67092133,58.6825676,59.48064423,662.803894,689.2758789,12.11102772,103,639.4419556,-6.187529087,621.0158691,-17.42621803,7105.280762,3000,2994.807861,16.9352169,103.753746,686.3148193,12.10962486,1250,1252.449585,28.64894867,CLOSED
2022-08-30 00:18:13,58.67519379,58.68753815,59.47467422,662.774292,689.2805176,12.11169147,103,639.4240112,-6.197778225,620.8693848,-17.50797844,7103.217773,3000,2994.491699,16.93467712,103.7100449,686.3162842,12.11258793,1250,1252.55542,28.64733505,CLOSED
2022-08-30 00:18:14,58.67946625,58.69251251,59.46870804,662.7446289,689.2852173,12.11235523,103,639.4061279,-6.206877232,620.6965332,-17.59833717,7100.958984,3000,2994.164063,16.93405342,103.6622772,686.3178101,12.11555099,1250,1252.661255,28.64572144,CLOSED
2022-08-30 00:18:15,58.68373871,58.69748688,59.46274185,662.7150269,689.289856,12.11301994,103,639.3882446,-6.205462933,620.6243896,-17.65148735,7099.166992,3000,2993.949219,16.93342972,103.6012573,686.3192749,12.11851406,1250,1252.73938,28.64410973,CLOSED
2022-08-30 00:18:16,58.68800735,58.69506073,59.45677185,662.7299805,689.2945557,12.1136837,103,639.3703613,-6.179157734,620.7910156,-17.6173439,7098.470703,3000,2993.999756,16.93280602,103.509201,686.3169556,12.12029934,1250,1252.748901,28.64249611,CLOSED
2022-08-30 00:18:17,58.69227982,58.68506622,59.45080566,662.7905273,689.2992554,12.11434746,103,639.352417,-6.152852535,620.9575806,-17.58320045,7097.773926,3000,2994.050293,16.93218231,103.4171448,686.3109131,12.12090015,1250,1252.758301,28.64088249,CLOSED
2022-08-30 00:18:18,58.69655228,58.67507553,59.44483948,662.8511353,689.303894,12.11501217,103,639.3345337,-6.13705349,620.9810181,-17.54905701,7097.200684,3000,2994.10083,16.93155861,103.3735046,686.3048096,12.12150097,1250,1252.767822,28.63927078,CLOSED
2022-08-30 00:18:19,58.69712448,58.66508484,59.43886948,662.8942871,689.3085938,12.11567593,103,639.3166504,-6.128931046,620.8997803,-17.51491356,7096.717285,3000,2994.151611,16.930933,103.3649902,686.300293,12.12210178,1250,1252.777222,28.63765717,CLOSED
2022-08-30 00:18:20,58.68221283,58.65509033,59.43290329,662.8644409,689.3132935,12.11633968,103,639.2987061,-6.120808601,620.8185425,-17.48077011,7096.233398,3000,2994.202148,16.9303093,103.3564682,686.3017578,12.12270355,1250,1252.781982,28.63604355,CLOSED
